name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Las orgías inconfesables de Emmanuelle,1982,0,"226,730","226,730"
The Disappearance of Garcia Lorca,1996,"226,427",0,"226,427"
Extraterrestre,2011,0,"226,405","226,405"
Karwaan,2018,"182,009","44,243","226,252"
American Satan,2017,"226,233",0,"226,233"
The Agronomist,2003,"226,189",0,"226,189"
Rumble: The Indians Who Rocked The World,2017,"226,006",0,"226,006"
North of 36,1924,"225,488",0,"225,488"
Les blessures assassines,2000,"225,390",0,"225,390"
Square Dance,1987,"225,358",0,"225,358"
The Beauty Academy of Kabul,2004,"225,348",0,"225,348"
Formosa Betrayed,2009,"225,341",0,"225,341"
Christmas in the Clouds,2001,"225,335",0,"225,335"
White of the Eye,1987,"225,132",0,"225,132"
Drawing Restraint 9,2005,"225,041",0,"225,041"
Red River Valley,1936,"225,000",0,"225,000"
Till We Meet Again,2016,"13,557","211,443","225,000"
The Keeper: The Legend of Omar Khayyam,2005,"224,512",0,"224,512"
The Black Waters of Echo's Pond,2009,"224,409",0,"224,409"
Tampopo,1985,"224,097",0,"224,097"
Brighton Rock,1947,"223,887",0,"223,887"
Ricordati di me,2003,"223,878",0,"223,878"
Gloomy Sunday - Ein Lied von Liebe und Tod,1999,"223,827",0,"223,827"
Singh Saab the Great,2013,"223,660",0,"223,660"
Battle in Seattle,2007,"223,537",0,"223,537"
10 Questions for the Dalai Lama,2006,"223,517",0,"223,517"
Six Days,1923,"223,268",0,"223,268"
A Good Woman,2004,"223,144",0,"223,144"
The Song of Love,1923,"223,125",0,"223,125"
Dr. Cabbie,2014,"223,003",0,"223,003"
Pyaar Ka Punchnama 2,2015,"222,856",0,"222,856"
Sarusuberi: Miss Hokusai,2015,"222,670",0,"222,670"
Sydney,1996,"222,559",0,"222,559"
Chain of Desire,1992,"222,552",0,"222,552"
I'm Not Rappaport,1996,"222,525",0,"222,525"
En duva satt på en gren och funderade på tillvaron,2014,"222,284",0,"222,284"
Getting Grace,2017,"222,203",0,"222,203"
Unidentified,2006,"222,108",0,"222,108"
ABCD,2002,"221,908",0,"221,908"
The Closer You Get,2000,"221,898",0,"221,898"
The Ballad of Ramblin' Jack,2000,"221,893",0,"221,893"
Eagle vs Shark,2007,"221,846",0,"221,846"
Crime Spree,2003,0,"221,665","221,665"
Lilies - Les feluettes,1996,"221,494",0,"221,494"
Wassup Rockers,2005,"221,415",0,"221,415"
Like Someone in Love,2012,"221,390",0,"221,390"
Under Suspicion,1991,"221,295",0,"221,295"
World's Greatest Dad,2009/I,"221,210",0,"221,210"
Insomnia,1997,"221,173",0,"221,173"
Fist Fighter,1989,"221,163",0,"221,163"
El fondo del mar,2003,0,"220,704","220,704"
Mela,2000,"220,524",0,"220,524"
Ira & Abby,2006,"220,234",0,"220,234"
Santa with Muscles,1996,"220,198",0,"220,198"
Boy Culture,2006,"220,151",0,"220,151"
The Cockettes,2002,"220,077",0,"220,077"
Radioactive Dreams,1985,"220,038",0,"220,038"
Beer Wars,2009,"220,000",0,"220,000"
Imelda,2003,0,"220,000","220,000"
Sour Grapes,1998,"219,932",0,"219,932"
Her Love Story,1924,"219,929",0,"219,929"
The Zero Theorem,2013,"219,438",0,"219,438"
Brooklyn Castle,2012,"219,407",0,"219,407"
Naam Hai Akira,2016,"219,401",0,"219,401"
The Climb,2002,"219,142",0,"219,142"
The Confidence Man,1924,"218,736",0,"218,736"
Yong-eui-ja,2013,"218,693",0,"218,693"
Jack & Sarah,1995,"218,626",0,"218,626"
The Summit,2012/II,"218,454",0,"218,454"
Free Dance,2018,"83,891","134,426","218,317"
Becoming Colette,1991,"218,316",0,"218,316"
Le sphinx,1995,"218,233",0,"218,233"
Sister My Sister,1994,"217,881",0,"217,881"
New York Doll,2005,"217,655",0,"217,655"
Eat the Peach,1986,"217,477",0,"217,477"
East Is West,1922,"217,400",0,"217,400"
Zero Patience,1993,"217,300",0,"217,300"
Railroad Tigers,2016,"217,051",0,"217,051"
The Tower of Lies,1925,"217,000",0,"217,000"
Excuse Me,1925,"216,791",0,"216,791"
Ratcatcher,1999,"216,781",0,"216,781"
Xia dao lian meng,2017,"216,556",0,"216,556"
A Chorus of Disapproval,1989,"216,373",0,"216,373"
Into the Abyss,2011,"216,262",0,"216,262"
Scorched,2003/I,0,"216,220","216,220"
Dead & Buried,1981,"216,166",0,"216,166"
Ônibus 174,2002,"216,158",0,"216,158"
The Midshipman,1925,"215,950",0,"215,950"
Happythankyoumoreplease,2010,"215,576",0,"215,576"
Homegrown,1998,"215,553",0,"215,553"
Terminal Bliss,1990,"215,500",0,"215,500"
